"id","section_id","title","order_number","url","description_id"
"b356c340-8ddc-4511-a88d-66049a882db1","b254fd10-03b6-41bf-b6a7-a8e21a614ab2","Методи на обекти","36","https://www.loom.com/embed/e0d5b389554a46e8b6a4b1e3d3e4010e?sid=40eace5c-5127-4701-826a-04ba87d24aff","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"b3c74e7a-c36d-49bf-bdf4-bf03ac4c1c62","cdb18736-9ed1-4ad9-a6d1-f623ec08ed43","Функции","31","https://www.loom.com/embed/a144b8b945024d0f80761329dd730d20?sid=3e729e1a-6734-4352-955a-36a77a4e84f5","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"b7e5db02-80d4-4854-a33b-0a3331e77317","cdb18736-9ed1-4ad9-a6d1-f623ec08ed43","Стойности, променливи и оператори","30","https://www.loom.com/embed/af6a4e2989524e3da427855a7c7988aa?sid=f6c4ae68-d622-42db-bbf5-30fccb753ce3","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"b86bb5f4-6ffc-49d1-9025-8a5fc829f03e","e8154671-70c2-4512-96f2-9c6e6d7eafa4","Какво следва","46","https://www.loom.com/embed/df3f6f72e6624f1a99e1c819b6247d5b?sid=7812c362-66fa-48f2-8032-8c9a925e0e20","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"b9469ad1-c726-4080-aaf5-cee54b78f2ce","a31fdcd6-2c9e-4627-a639-9d2b5efb5074","Изглед за малки лаптопи","83","https://www.loom.com/embed/78ec18ee30344d0499c557150d274b00?sid=5af10e6d-3a81-4d2a-af52-22ddb2bc1080","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"b9c9a56f-12f6-47d6-ae2f-8e4abca2a9b2","8b355045-0b41-49fd-ac9e-c4abe47e8671","Open Color","16",,"04407eb6-12ec-4ee7-973f-59f48734dc83"
"ba34a4ee-e584-42a1-b673-94cc325bc2c3","4aa4685f-519f-4512-b4b9-156246fdb5e0","UI Faces","19",,"e096ca9e-857a-423d-b6df-c8d0bd92fdca"
"bb46500d-f412-4d1f-95e6-dca966b54fa8","8c25c482-89ab-4138-bdc3-778f6d92904e","Истинни и лъжливи стойности","14","https://www.loom.com/embed/7976d4cc3f1e4b619f52b012f772ef47?sid=5130ca39-dfb1-45b4-bef7-1ae3dbe37f93","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"bbb1051e-3bb3-4ec6-a417-fff2ece41771","66bd1026-a3a7-4a45-92e5-ea06b91764bf","Използване на Margins и Paddings","25","https://www.loom.com/embed/d19fd83e5a7a4a628cb37371752a5f78?sid=203c59d3-bb29-42e1-95fd-beeffd6da809","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"bc754944-cd39-49a5-968c-7d7bd1116727","b0ab7cfc-ff3f-4939-ab86-6ee10085dc4b","Структуриране на нашата страница","6","https://www.loom.com/embed/583ad09762a94ca5801e0073b2f3413a?sid=fdaeb69b-f548-4842-84b1-e1a11b41b598","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"bf45ce56-bdd6-4d28-a27b-35d0d793d5e9","2b4b56cc-97fe-4211-b3e8-3c175ef37532","Предизвикателство #10","74",,"e20d9ca0-099e-41f2-a829-5123cbcc600c"
"c0c1d6b5-77c9-4c38-bc09-363b664c789f","caf98f55-c7be-4510-b33c-8fdde3edbe4e","Разяснения относно въпросите и отговорите","1","https://www.loom.com/embed/95b94ca4148c40bf887a23a77d5018a2?sid=ea970c56-17ca-43c3-91e7-d42e211287d1","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"c3b40cc7-2229-4abb-bebe-0362adc8c357","00950471-14e8-48ce-b191-4db30386af72","Стилизиране на бутони","22","https://www.loom.com/embed/e7982679405e4500bec592dfaff1c270?sid=bfdcf269-e98b-426e-a0d7-d1f40d76ccf2","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"c4c7a7dc-513f-4123-9a51-18b412c783b3","8c25c482-89ab-4138-bdc3-778f6d92904e","Предизвикателство #2","12",,"da0237b0-771e-4f91-911d-3a759adec43a"
"c563794b-5a10-46ef-a096-28d971ff39ef","66bd1026-a3a7-4a45-92e5-ea06b91764bf","Предизвикателство #3","23","https://www.loom.com/embed/553adfc602ae44b3a227129c94a16532?sid=9a9b1469-e48f-4f30-8692-39b0f8187027","f1ccb3b6-fdc1-4357-88a4-6a0ebcf1dc45"
"c7287d0c-4aa8-4bc2-8170-a93cf51046ed","9e0be2f0-c846-4d75-bef0-4eea53dc0276","Преглед и обяснения на всичко до тук","52","https://www.loom.com/embed/69005f727cab4c78b6201624376d0047?sid=29e782cb-5a66-4677-b86c-758486b1e343","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"c7a117b2-7fa5-48cf-8a53-398f305a4580","172a1e1e-6ea5-4223-a0e8-e443183f820b","Таблица за съвместимост с браузъри ES6+","11",,"4cbc7b36-101e-4add-b472-45b7fb4b5057"
"c83cda57-03a0-4548-98d6-44bd849b5ada","66bd1026-a3a7-4a45-92e5-ea06b91764bf","Какво е CSS","11","https://www.loom.com/embed/5016cd2a4666425d9ef65090f2a4be12?sid=b6953a82-a6d5-4e14-bf53-8b8f2f2e2056","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"ca14e0c5-636a-45dc-b4fd-087d089dee72","cdb18736-9ed1-4ad9-a6d1-f623ec08ed43","Зареждане на данни с async/await","41","https://www.loom.com/embed/a70b98eeaaf5455bbb063ec862706726?sid=c94b60f3-87ff-4da6-8c8d-4abc422efca7","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"cc03dbc9-e7ee-4789-b6b7-72cb987450bd","394fdc9a-6283-4e3d-b9a6-8084a68eab85","Защо ще ги използваме и настройване","67","https://www.loom.com/embed/b13721d92f8945c881eaae5f1710f5c0?sid=4b7d4fd4-f13e-472e-b134-7641880b57fc","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"cca2d380-5b60-401c-b2ad-6c611a3b938a","66bd1026-a3a7-4a45-92e5-ea06b91764bf","Теория на CSS #3: CSS модел на кутия","24","https://www.loom.com/embed/a7e1b0b1265d437096748c3a6e26e48d?sid=6ea6ea09-a975-454d-86e1-607f90f6e37a","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"ce988fbb-e600-4be0-9fc2-daa318b95760","249c6614-b5f4-458b-9837-d1f4454c974d","Създаване на изображение върху слой Част 1","58","https://www.loom.com/embed/2d0279dc2d2c4a3082c331248294de8c?sid=4bd6ca84-5855-4a4b-bef5-9454c0843807","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"cf8305db-3b03-40fe-b263-b3fcdadd8f40","2b4b56cc-97fe-4211-b3e8-3c175ef37532","Циклиране на обекти: Ключове, стойности и записи на обекти","73","https://www.loom.com/embed/275717390cb7487baa674affc42c01c8?sid=c856066e-f89d-4fc5-93b9-38207f0575d6","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"cfcf2578-82a7-4a8a-b7ab-7a581eb00523","5ccbbd1b-c5ea-44b7-a5ac-f6e36293a0dd","Въведение в безплатния курс","0","https://www.loom.com/embed/3c852b8e1ac248a98c5420ea529f3fad?sid=0ef4db43-6677-4cb6-b7db-34bc776a4dfc","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"d07ca383-7413-4cc4-8b44-323e1bc94200","5059497f-b66d-4aa2-adfb-7bcb84c4f256","Как да използвам материалите?","1","https://www.loom.com/embed/75fd90b6802749a98e5f243a445a0f95?sid=681ea2d7-a6cd-4971-a66c-cf90ef431e07","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"d0c92268-b31b-4e1f-8675-424de3c939ad","a31fdcd6-2c9e-4627-a639-9d2b5efb5074","Изграждане на раздел ""Препоръки""","78","https://www.loom.com/embed/5edc8a6ea32943578ede240b13ce1f70?sid=d3c03178-8731-467e-b84d-b817d0731099","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"d171611c-c364-4256-958b-b988888ccf0b","00950471-14e8-48ce-b191-4db30386af72","Създаване на по-големи layout-и със CSS Grid","19","https://www.loom.com/embed/f6b3bca6484449e2bbe2c96ab4809c14?sid=2edeb9bf-f9e4-4c5c-92dc-ec1c658d3dd9","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"d3fb399f-42da-407b-947a-4a49b224c171","ac357ecf-4898-4449-9dcd-89470fc6affc","Активиране на строг режим","24","https://www.loom.com/embed/77df0da156594e3ca60df838b3caa0f7?sid=cafd0ad3-bbc3-498d-b105-6c2965c630fa","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"d4d28d80-9250-4c46-b0b5-2c296dfedef0","bf7c2023-a1ce-433c-801c-750caf99ebfa","Стойности и променливи","4","https://www.loom.com/embed/79fb22a216c64fc0b13325620b24a75d?sid=e776c750-0a94-4ecd-b2a9-ebbe91a35907","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"d4f8a866-0f77-4ddb-aedf-61a92bf6489e","b0ab7cfc-ff3f-4939-ab86-6ee10085dc4b","HTML структура на документ","1","https://www.loom.com/embed/3b88cc67c29847f3b6f8c7919f6bba02?sid=e56f994d-64b3-4758-857c-1ba7b223437d","f1ccb3b6-fdc1-4357-88a4-6a0ebcf1dc45"
"d5aba630-d2dd-4bf2-8b75-f48fa3ef0252","394fdc9a-6283-4e3d-b9a6-8084a68eab85","Публикуване на Проекта ""Портфолио""","68","https://www.loom.com/embed/74f8039d70734fa2899f0a3296d4c90a?sid=a5ce35c5-4d66-4125-8fb9-76c0a0e001f6","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"d71c11c5-1409-493a-8a3a-d795474f6f3f","13e1047d-4530-4c0a-887b-c43de1b48a19","Какво е HTML?","4","https://www.loom.com/embed/9a946fb101f344d6b8794e2d78014792?sid=ea96e60f-8f16-4baf-85d9-179bffc52305","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"d88d27f0-166c-48a1-b844-93b0c9dde5f6","e93f82ed-8eab-4625-bc54-add9f03fc6fd","while цикъл","41","https://www.loom.com/embed/a4bee52c692746249aeeaffcfa2d9c2c?sid=be139e8f-d80a-47e9-ab27-a1821834bbe6","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"d9388a62-23f9-48fd-bf94-6081c44eb5da","ee1f042b-b59a-4643-b935-8bfa478107a9","Font Awesome","23",,"061609c8-c971-423d-8ffd-fa2258145a77"
"d9d48390-6f84-4f3d-ad06-060221edb975","249c6614-b5f4-458b-9837-d1f4454c974d","Създаване на изображение върху слой Част 2","59","https://www.loom.com/embed/4a6ad753deff449b997649a3e762b435?sid=e8da873a-ffad-403d-aa81-4a2e619d95bf","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"da6ebef7-7375-47be-837a-58c54fd7ee11","cdb18736-9ed1-4ad9-a6d1-f623ec08ed43","Създаване на DOM елементи","40","https://www.loom.com/embed/6c2c7db05adc4a57b302ee4bae680924?sid=3cf2bc49-501d-4942-9167-1f9f7ec03ea6","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"daa8ca44-0368-45cd-a2a7-39b857636dd3","9e0be2f0-c846-4d75-bef0-4eea53dc0276","Да упражним всичко научено. Стъпка 3 - JS","58","https://www.loom.com/embed/e81f7e354d89464cbba0a08e1353282b?sid=22d8ab4f-f3d1-48b7-b80e-d11969442cc7","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"dab5a7bf-2648-4f67-8e7f-d9ce0f8976f0",,"Как протича изпита и как се подават резултати","0","https://www.loom.com/embed/89342cec55f64f969e6e58b44b0301a3?sid=14a2ad76-91c5-41e0-9826-fb313529b45b","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"dceb98f4-aa30-4ba7-99ea-88cfdadc85ee","2b4b56cc-97fe-4211-b3e8-3c175ef37532","Кратко съединяване (&& и ||)","66","https://www.loom.com/embed/0c67bb9f8a01450193e4c8bae0a32725?sid=d1f09873-09d8-425e-904b-e85b29f9005b","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"df118817-c91b-4250-8c73-a82309c582be","7f104b96-60bf-4b7f-863c-7583897b078a","Какво е supabase и създаване на първата ни база данни","26","https://www.loom.com/embed/5f79236fa71c418889d4fe1396ef3ad7?sid=f2a1302e-11f0-4670-99fb-be8b939dbc34","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"dfd975fe-1222-4d06-90e9-7f921934f655","5ccbbd1b-c5ea-44b7-a5ac-f6e36293a0dd","Разяснение на уеб разработката на високо ниво","2","https://www.loom.com/embed/233baa543c89460cb626f4f1139b6ee6?sid=ed2c7c95-c32a-4107-bb7a-80f60982273d","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"e0f088d1-fa31-4c17-803f-58f7da6145a7","9e0be2f0-c846-4d75-bef0-4eea53dc0276","Проект: Познай моето число!","44","https://www.loom.com/embed/57832662a664499082d5ab1be25d8856?sid=ce8cfb4b-d25d-4369-b115-9b670390a833","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"e25b140c-9c41-4a98-9729-1f4883eb1f83","bf7c2023-a1ce-433c-801c-750caf99ebfa","Стрингове и шаблонни литерали","10","https://www.loom.com/embed/28a4d85c5d774733a6262c35ae72c7e7?sid=c9b93a42-48b1-4a63-91ad-0b2c86d7189e","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"e2c3e138-aefc-4524-9e58-8a9a83669c84","bf7c2023-a1ce-433c-801c-750caf99ebfa","Въведение в раздела","0","https://www.loom.com/embed/4b7e7fd7212d42d49fffba7417b6d2bc?sid=28ba5233-4fef-484a-b413-dfc5c50e5d41","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"e3931429-c5ba-4216-b719-c43483731a9f","9b649395-a843-45bf-b3bb-849884262530","Въведение в CSS Grid","45","https://www.loom.com/embed/e12f1caabf844b5b979b43eea74a8124?sid=b30a7695-0420-4e63-8e30-6d7f11e0fac3","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"e577f54c-ec9d-446b-b024-34d5ffa3df66","66bd1026-a3a7-4a45-92e5-ea06b91764bf","Теория на CSS #1: Конфликти между селектори","21","https://www.loom.com/embed/490d1e8bd0a04302870e292d97a80e5d?sid=1018a984-d632-45e1-a4f1-92531ecbaf6b","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"e59e7068-140c-4dd5-ab21-c671d1beee1c","bf7c2023-a1ce-433c-801c-750caf99ebfa","Приоритет на операторите","7","https://www.loom.com/embed/341dc1f2aa4d4ae8bbae3e32b2c784cc?sid=0cd50f2a-1bae-4c78-b5cb-797d14348b97","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"e6e77d33-b8b6-47e0-b87c-696568a0309c","a31fdcd6-2c9e-4627-a639-9d2b5efb5074","Изграждане на раздела ""Как се работи""","75","https://www.loom.com/embed/3316313b0b1c49f589cce79a858d0116?sid=d1d51920-03cd-437d-866c-0c7bd264c64d","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"e723951c-5081-4fe3-b79f-54dda3db6984","9b649395-a843-45bf-b3bb-849884262530","Разстояние и подравняване на Flex елементи","40","https://www.loom.com/embed/5f3f014c217240fd9eccd816b346c726?sid=434a82dd-4eb9-481b-86ec-2439165b017d","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"e786707d-2926-432c-8c4c-54c9fa540e50","2585dbe8-742c-440c-8bf1-fb5a7b940ab4","Kак работят rem и max-width","54","https://www.loom.com/embed/7fdedbd2329d44c9829c7e410b95fcff?sid=754ac451-b0f2-485b-8a62-c9306032853e","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"e86971ec-7c04-43b9-b703-03cdc3e9ba5d","5ccbbd1b-c5ea-44b7-a5ac-f6e36293a0dd","Настройване на редактора на код","3","https://www.loom.com/embed/78c5fec82d8a4ec09265849322e0f3ac?sid=c1470600-302e-43bc-b0a3-28ec35d10b6c","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"e9d9ea48-a0c7-4bf4-a84e-a7723e460df9","cdb18736-9ed1-4ad9-a6d1-f623ec08ed43","forEach() и map()","38","https://www.loom.com/embed/d04b6ee7580a4dd7aa559f7739e8e214?sid=5e199c80-241f-4fcc-8ce0-6ecf654772a7","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"ea53d57e-6de2-46b6-9ed1-89060e5e91e0","5ebd12ca-541a-4d3f-b212-1eaeded5be5d","Препратка към HTML от CSS-Tricks","3",,"d44a6a01-5e5a-43a8-b711-38b1203a2698"
"ea556f0b-eae6-40e0-89ae-119ff442c288","00950471-14e8-48ce-b191-4db30386af72","Стилизиране на форми","24","https://www.loom.com/embed/ab52f65739f94af49be245df42def04f?sid=65cd2f19-5a8e-4cf6-97f5-821e6861d99f","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"eb2fc01f-8f74-497d-adca-141dc1f6867d","8736c73a-5957-4407-bddb-f1d2a23eb55a","Джобно ръководство по типография","13",,"ccf9173d-da4f-4b46-9a20-8fa98b4955e0"
"ebfe4c8d-69bb-42be-b5d5-20984d3d5d51",,"Как да взема сертификат и какво предстои","2","https://www.loom.com/embed/92a2890d6da5449e9bb64a3d6bf764a3?sid=43af7ed9-567c-4030-b8eb-9c05907a3ad1","80cbdd53-b70a-4679-a850-d8f9f104797d"
"edb97a2d-3752-4478-8cae-f4e0596782a1","9e0be2f0-c846-4d75-bef0-4eea53dc0276","Обработка на събитие при натискане на клавиш","55","https://www.loom.com/embed/8ffc52cf28044a3ab810ab157241e3c2?sid=afe1ed19-05bd-4946-8808-daa3e0295099","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"eea2f9ed-c322-42de-ba7f-fb9663ef910b","cdb18736-9ed1-4ad9-a6d1-f623ec08ed43","Питане на въпрос","44","https://www.loom.com/embed/1c9911b7236943e381fe73795a581558?sid=2eab1ecd-b132-4513-ad4d-3631c3c2d5ae","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"f13c3cd7-f769-4f41-bace-e39a44d027bc","e8154671-70c2-4512-96f2-9c6e6d7eafa4","Качване в интернет","45","https://www.loom.com/embed/52cec7b70b064f72aa2f80691259b7cf?sid=135cc859-ce00-4ef6-be41-dfd4337a2e2a","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"f1e0fd45-d7b7-460e-9cc3-9a1a3aa64d90","8c25c482-89ab-4138-bdc3-778f6d92904e","if / else изрази","11","https://www.loom.com/embed/28052f5ab42544519870eacecc9f0a12?sid=dd0e7680-d416-42c9-9a0d-cbd29389d299","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"f3260256-3692-4e04-a8e0-a09d025da4bf","13e1047d-4530-4c0a-887b-c43de1b48a19","Линкове, снимки и атрибути","7","https://www.loom.com/embed/4e5fdb004f284ce7bc7ca78502932ff8?sid=4c3e5cf7-8db5-4d36-a823-8277876f8fe8","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"f56faf3b-2361-4e2b-af36-4d91384c7b1d","b254fd10-03b6-41bf-b6a7-a8e21a614ab2","Предизвикателство #6","33",,"42ea6c9e-e8b2-4d1b-b253-0fe783c9cd22"
"f5c4afee-7c16-4e1a-b5ee-ee59deb6f7ef","2b4b56cc-97fe-4211-b3e8-3c175ef37532","Операторът за разширяване (...)","64","https://www.loom.com/embed/44681a8eae894c6386db82913621bd15?sid=e75ac45d-2b90-47fc-9e3f-f23d001ea253","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"f6047c06-3c7a-42a2-bd4e-162b2ef077fa","cdb18736-9ed1-4ad9-a6d1-f623ec08ed43","Масиви","36","https://www.loom.com/embed/bb81298efb58427c9892e3f9d6fca2a5?sid=d1c9ad2f-047a-4070-8cdd-97ab6c567e61","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"f6054b1d-456d-4a60-a84d-42701b91b6fd","ee1f042b-b59a-4643-b935-8bfa478107a9","Ionicons","22",,"b8783acd-f55b-44c9-83d2-4742804b196f"
"f6b64db3-cb63-4d4b-89ea-9693e9cf3e64","00950471-14e8-48ce-b191-4db30386af72","Изграждане на малки layout-и с flexbox","17","https://www.loom.com/embed/450413824792401ba353d073f1fa3b31?sid=fb41f8e0-69a1-4cb8-917a-4b12c4d24d10","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"f7a34ab5-c515-47c8-8da8-8af57903aed2","a31fdcd6-2c9e-4627-a639-9d2b5efb5074","Изграждане на раздел ""Проекти"" част 1","76","https://www.loom.com/embed/4e50a56f8fcd4edea1d8e464a6cd0861?sid=017cf4ca-f1a9-44d7-a995-d162e86bb05b","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"f7ebf083-19de-4a7f-8c52-e818dabc656b","249c6614-b5f4-458b-9837-d1f4454c974d","Добавяне на нашите изображения","60","https://www.loom.com/embed/f581264f8bd640d4a483d8577ca69a78?sid=d041b56b-2d05-4ba7-ac92-5659b69075fc","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"f7f4e143-156a-4734-81bb-74612f710ea1","a31fdcd6-2c9e-4627-a639-9d2b5efb5074","Настройка на CSS grid","74","https://www.loom.com/embed/2b4e7b9d38e242a78794ede76dd6163e?sid=7ad9de1b-171c-4d81-9f90-310b7bd7e0ef","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"fb56cb03-e22e-4b3c-a8a3-6c11ee6cac4c","a31fdcd6-2c9e-4627-a639-9d2b5efb5074","Изглед за по-малките таблети","87","https://www.loom.com/embed/c10158d9b98240aeb9f62f6fcb66283c?sid=a5ea1544-a799-4262-93fa-de7678153a5e","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"fe005778-daf3-4713-8eaa-9e578a3117e3","ac357ecf-4898-4449-9dcd-89470fc6affc","Стрелкови функции","27","https://www.loom.com/embed/eb73015e52b345a7a472210675ccd189?sid=0752d484-2d44-4878-8039-34815c5cabcc","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"fe89526e-cdbe-49d1-a4ac-49d43b8cf186","8c25c482-89ab-4138-bdc3-778f6d92904e","Условен (тернарен) оператор","21","https://www.loom.com/embed/99cdd4b8d3e34249bc895f8f07a2dccd?sid=df487a34-d438-4a31-b431-f7857835d46c","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
"ff1ed645-ba84-4bc5-8c0b-30f6818dffd7","66bd1026-a3a7-4a45-92e5-ea06b91764bf","Вътрешен, външен и вграден CSS","12","https://www.loom.com/embed/9dbfccb2228b41dc81fa1128c6edbb9b?sid=63ab8458-50a4-46f9-b55c-a699082e2f29","4d64e479-1ddf-4e5f-a03d-c2f0e547f0bb"
